siteid,sitename_x,station_code,lat_x,lon_x,monitordate,PM10,O3,CO,SO2,WS_HR,RH,PM2.5,CH4,AMB_TEMP,WIND_SPEED,NMHC,THC,NO2,NO,NOx,system:index,Albedo,BSI,EVI,LST_C,MNDWI,NDBI,NDVI,NDWI,SAVI,image_date,image_id,lat_y,lon_y,month,sitename_y,year,.geo,date_diff_days
36,Nantou,36,23.913,120.685306,07/10/2025,12,7,0.25,0.3,0.1,95,4.2,2.1,24.9,0.2,0.08,2.18,7,2.8,10.1,1_LC08_117044_20251010_34_0,0.150471903,-0.054562895,0.317689419,41.53168346,-0.33444453,-0.132248723,0.496140371,-0.446925787,0.301429706,10/10/2025,1_LC08_117044_20251010,23.913,120.685306,10,Nantou,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
36,Nantou,36,23.913,120.685306,08/10/2025,13,17,0.12,0.8,0.8,81,4.9,1.93,28.6,0.9,0.01,1.95,2,0.9,3.8,1_LC08_117044_20251010_34_0,0.150471903,-0.054562895,0.317689419,41.53168346,-0.33444453,-0.132248723,0.496140371,-0.446925787,0.301429706,10/10/2025,1_LC08_117044_20251010,23.913,120.685306,10,Nantou,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",2
36,Nantou,36,23.913,120.685306,09/10/2025,16,19,0.15,0.6,1,75,6.6,1.96,28.6,1.4,0.04,2,4,1.6,6.3,1_LC08_117044_20251010_34_0,0.150471903,-0.054562895,0.317689419,41.53168346,-0.33444453,-0.132248723,0.496140371,-0.446925787,0.301429706,10/10/2025,1_LC08_117044_20251010,23.913,120.685306,10,Nantou,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",1
36,Nantou,36,23.913,120.685306,10/10/2025,44,33,0.3,1.6,1,68,18.4,2.06,29.6,1.3,0.06,2.13,9,1,10.3,1_LC08_117044_20251010_34_0,0.150471903,-0.054562895,0.317689419,41.53168346,-0.33444453,-0.132248723,0.496140371,-0.446925787,0.301429706,10/10/2025,1_LC08_117044_20251010,23.913,120.685306,10,Nantou,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",0
36,Nantou,36,23.913,120.685306,11/10/2025,20,21,0.28,1,0.8,76,7.7,2.04,25.1,1.1,0.1,2.15,13,1.7,15.4,1_LC08_117044_20251010_34_0,0.150471903,-0.054562895,0.317689419,41.53168346,-0.33444453,-0.132248723,0.496140371,-0.446925787,0.301429706,10/10/2025,1_LC08_117044_20251010,23.913,120.685306,10,Nantou,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-1
36,Nantou,36,23.913,120.685306,12/10/2025,32,22,0.28,1.1,0.9,69,16.3,2.09,21.4,1.2,0.11,2.21,12,3.4,16.2,1_LC08_117044_20251010_34_0,0.150471903,-0.054562895,0.317689419,41.53168346,-0.33444453,-0.132248723,0.496140371,-0.446925787,0.301429706,10/10/2025,1_LC08_117044_20251010,23.913,120.685306,10,Nantou,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-2
36,Nantou,36,23.913,120.685306,06/02/2026,41,40,0.21,1.3,1.2,57,20.7,2.06,30,1.5,0.05,2.13,6,0.6,7.5,2_LC09_118043_20260214_34_0,0.122062313,0.076778149,0.181313457,34.73324168,-0.424434968,0.030796793,0.345030345,-0.39885166,0.179039316,14/02/2026,2_LC09_118043_20260214,23.913,120.685306,2,Nantou,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",8
36,Nantou,36,23.913,120.685306,01/03/2026,27,24,0.28,0.8,0.8,59,15.4,2.04,15.4,1.2,0.08,2.12,9,1.4,11.5,1_LC08_118043_20260222_34_0,0.1297773,0.123685344,0.14364468,33.25323902,-0.402230409,0.091267992,0.263623028,-0.322813133,0.141231434,22/02/2026,1_LC08_118043_20260222,23.913,120.685306,2,Nantou,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
36,Nantou,36,23.913,120.685306,02/03/2026,37,33,0.39,0.8,0.8,69,21,2.08,18.3,1,0.1,2.19,13,2.2,16,1_LC08_118043_20260222_34_0,0.1297773,0.123685344,0.14364468,33.25323902,-0.402230409,0.091267992,0.263623028,-0.322813133,0.141231434,22/02/2026,1_LC08_118043_20260222,23.913,120.685306,2,Nantou,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
36,Nantou,36,23.913,120.685306,05/04/2026,33,35,0.32,0.8,1.1,67,17,2.12,25.8,1.5,0.09,2.21,12,1.7,14.7,2_LC09_117044_20260412_34_0,0.152212653,-0.034060796,0.316298417,41.78119892,-0.398168501,-0.090983331,0.483103927,-0.472050984,0.289838441,12/04/2026,2_LC09_117044_20260412,23.913,120.685306,4,Nantou,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",7
53,Nanzi,53,22.733667,120.328289,08/04/2025,18,17,0.21,1,1.3,92,9.5,1.96,26.9,1.6,0.07,2.04,10,2.2,12.9,2_LC09_118044_20250416_51_0,0.168003675,0.095310568,0.121206887,39.14932352,-0.262355803,0.018066578,0.184776826,-0.245452639,0.118955065,16/04/2025,2_LC09_118044_20250416,22.733667,120.328289,4,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
53,Nanzi,53,22.733667,120.328289,09/04/2025,28,31,0.2,1.4,1.4,72,12.3,2.02,30.1,1.7,0.08,2.1,9,1.6,11.3,2_LC09_118044_20250416_51_0,0.168003675,0.095310568,0.121206887,39.14932352,-0.262355803,0.018066578,0.184776826,-0.245452639,0.118955065,16/04/2025,2_LC09_118044_20250416,22.733667,120.328289,4,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
53,Nanzi,53,22.733667,120.328289,10/04/2025,43,42,0.26,1.1,1,71,22.5,2.09,30.2,1.3,0.11,2.21,9,1.1,10.6,2_LC09_118044_20250416_51_0,0.168003675,0.095310568,0.121206887,39.14932352,-0.262355803,0.018066578,0.184776826,-0.245452639,0.118955065,16/04/2025,2_LC09_118044_20250416,22.733667,120.328289,4,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
53,Nanzi,53,22.733667,120.328289,11/04/2025,56,34,0.3,1.7,1,71,16.3,2.13,25.5,1.3,0.07,2.21,13,1.1,14.3,2_LC09_118044_20250416_51_0,0.168003675,0.095310568,0.121206887,39.14932352,-0.262355803,0.018066578,0.184776826,-0.245452639,0.118955065,16/04/2025,2_LC09_118044_20250416,22.733667,120.328289,4,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
53,Nanzi,53,22.733667,120.328289,12/04/2025,66,28,0.33,1.3,0.9,62,25.4,2.12,20.4,1.3,0.13,2.25,17,1.3,18.9,2_LC09_118044_20250416_51_0,0.168003675,0.095310568,0.121206887,39.14932352,-0.262355803,0.018066578,0.184776826,-0.245452639,0.118955065,16/04/2025,2_LC09_118044_20250416,22.733667,120.328289,4,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
53,Nanzi,53,22.733667,120.328289,05/05/2025,31,24,0.2,1.3,1.5,69,11.2,2.02,29.8,1.8,0.04,2.08,7,1.4,9.4,2_LC09_118044_20250502_51_0,0.149836598,0.114437164,0.085421743,46.75783604,-0.23404605,0.031813554,0.143384062,-0.203749583,0.08688636,02/05/2025,2_LC09_118044_20250502,22.733667,120.328289,5,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
53,Nanzi,53,22.733667,120.328289,06/05/2025,21,22,0.26,1.1,1.1,84,6,2.04,28.5,1.3,0.1,2.16,11,1.8,12.9,2_LC09_118044_20250502_51_0,0.149836598,0.114437164,0.085421743,46.75783604,-0.23404605,0.031813554,0.143384062,-0.203749583,0.08688636,02/05/2025,2_LC09_118044_20250502,22.733667,120.328289,5,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-4
53,Nanzi,53,22.733667,120.328289,07/05/2025,23,15,0.18,1.5,1.8,74,5,1.94,28.4,2,0.07,2.02,8,2.4,11.1,2_LC09_118044_20250502_51_0,0.149836598,0.114437164,0.085421743,46.75783604,-0.23404605,0.031813554,0.143384062,-0.203749583,0.08688636,02/05/2025,2_LC09_118044_20250502,22.733667,120.328289,5,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
53,Nanzi,53,22.733667,120.328289,08/05/2025,27,11,0.24,1.5,1.4,82,11.1,1.95,29.3,1.8,0.13,2.08,12,4.3,17.1,2_LC09_118044_20250502_51_0,0.149836598,0.114437164,0.085421743,46.75783604,-0.23404605,0.031813554,0.143384062,-0.203749583,0.08688636,02/05/2025,2_LC09_118044_20250502,22.733667,120.328289,5,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
53,Nanzi,53,22.733667,120.328289,09/05/2025,34,35,0.21,1.2,1.3,72,16.5,2.02,30.5,1.6,0.05,2.09,8,0.9,9.4,2_LC09_118044_20250502_51_0,0.149836598,0.114437164,0.085421743,46.75783604,-0.23404605,0.031813554,0.143384062,-0.203749583,0.08688636,02/05/2025,2_LC09_118044_20250502,22.733667,120.328289,5,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
53,Nanzi,53,22.733667,120.328289,10/05/2025,36,34,0.2,1.6,1.1,72,18.7,2.04,29.9,1.3,0.13,2.18,7,0.3,7.8,2_LC09_118044_20250502_51_0,0.149836598,0.114437164,0.085421743,46.75783604,-0.23404605,0.031813554,0.143384062,-0.203749583,0.08688636,02/05/2025,2_LC09_118044_20250502,22.733667,120.328289,5,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
53,Nanzi,53,22.733667,120.328289,11/05/2025,52,32,0.26,1.1,0.9,74,18.3,2.11,26.2,1,0.09,2.2,12,1.4,13.8,1_LC08_117044_20250519_51_0,0.257655903,0.010724543,0.102823784,44.43700046,-0.072622954,-0.054355217,0.091749702,-0.126478903,0.072553535,19/05/2025,1_LC08_117044_20250519,22.733667,120.328289,5,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
53,Nanzi,53,22.733667,120.328289,12/05/2025,52,31,0.3,1.8,1.1,67,19.5,2.09,21.1,1.5,0.12,2.22,16,3.4,20.1,1_LC08_117044_20250519_51_0,0.257655903,0.010724543,0.102823784,44.43700046,-0.072622954,-0.054355217,0.091749702,-0.126478903,0.072553535,19/05/2025,1_LC08_117044_20250519,22.733667,120.328289,5,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
53,Nanzi,53,22.733667,120.328289,05/06/2025,36,29,0.21,0.6,1.5,74,14.1,2.02,29,1.8,0.03,2.04,6,0.5,7,1_LC08_118044_20250611_51_0,0.23552261,0.076612707,0.148399425,43.32614396,-0.227755094,-0.005160935,0.176294066,-0.232642574,0.135844405,11/06/2025,1_LC08_118044_20250611,22.733667,120.328289,6,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
53,Nanzi,53,22.733667,120.328289,06/06/2025,22,17,0.22,1.3,1.5,75,7,1.96,30.3,1.8,0.1,2.06,9,2.1,12.1,1_LC08_118044_20250611_51_0,0.23552261,0.076612707,0.148399425,43.32614396,-0.227755094,-0.005160935,0.176294066,-0.232642574,0.135844405,11/06/2025,1_LC08_118044_20250611,22.733667,120.328289,6,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
53,Nanzi,53,22.733667,120.328289,07/06/2025,9,16,0.12,1.4,2.5,89,2.9,1.95,26,3.2,0.04,1.99,5,1.1,7.1,1_LC08_118044_20250611_51_0,0.23552261,0.076612707,0.148399425,43.32614396,-0.227755094,-0.005160935,0.176294066,-0.232642574,0.135844405,11/06/2025,1_LC08_118044_20250611,22.733667,120.328289,6,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
53,Nanzi,53,22.733667,120.328289,08/06/2025,26,14,0.18,1.4,1.1,78,11.7,1.93,30,1.4,0.06,1.99,8,2.5,11.1,1_LC08_118044_20250611_51_0,0.23552261,0.076612707,0.148399425,43.32614396,-0.227755094,-0.005160935,0.176294066,-0.232642574,0.135844405,11/06/2025,1_LC08_118044_20250611,22.733667,120.328289,6,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
53,Nanzi,53,22.733667,120.328289,09/06/2025,33,26,0.24,1.3,1.5,74,16,2,30.3,1.7,0.08,2.09,10,1.2,11.6,1_LC08_118044_20250611_51_0,0.23552261,0.076612707,0.148399425,43.32614396,-0.227755094,-0.005160935,0.176294066,-0.232642574,0.135844405,11/06/2025,1_LC08_118044_20250611,22.733667,120.328289,6,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",2
53,Nanzi,53,22.733667,120.328289,10/06/2025,36,34,0.19,0.8,1,76,15.6,2,29.7,1.2,0.07,2.09,6,1,7.2,1_LC08_118044_20250611_51_0,0.23552261,0.076612707,0.148399425,43.32614396,-0.227755094,-0.005160935,0.176294066,-0.232642574,0.135844405,11/06/2025,1_LC08_118044_20250611,22.733667,120.328289,6,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",1
53,Nanzi,53,22.733667,120.328289,11/06/2025,50,34,0.31,1.2,0.8,74,15.4,2.1,26.9,1,0.1,2.2,14,2,16.3,1_LC08_118044_20250611_51_0,0.23552261,0.076612707,0.148399425,43.32614396,-0.227755094,-0.005160935,0.176294066,-0.232642574,0.135844405,11/06/2025,1_LC08_118044_20250611,22.733667,120.328289,6,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",0
53,Nanzi,53,22.733667,120.328289,12/06/2025,49,29,0.28,1.3,1,69,19.7,2.11,21.3,1.2,0.11,2.23,14,1.6,16.3,1_LC08_118044_20250611_51_0,0.23552261,0.076612707,0.148399425,43.32614396,-0.227755094,-0.005160935,0.176294066,-0.232642574,0.135844405,11/06/2025,1_LC08_118044_20250611,22.733667,120.328289,6,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-1
53,Nanzi,53,22.733667,120.328289,07/08/2025,21,28,0.15,0.1,1.4,85,7.1,1.88,29.4,1.6,0.01,1.89,5,0.5,6.3,2_LC09_117044_20250815_51_0,0.210904638,0.050590767,0.122826546,42.15718112,-0.15625443,-0.033726821,0.14822925,-0.188985305,0.108314358,15/08/2025,2_LC09_117044_20250815,22.733667,120.328289,8,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
53,Nanzi,53,22.733667,120.328289,08/08/2025,29,19,0.22,1.2,1.1,74,14.2,1.99,30.4,1.4,0.18,2.17,9,2.6,12.4,2_LC09_117044_20250815_51_0,0.210904638,0.050590767,0.122826546,42.15718112,-0.15625443,-0.033726821,0.14822925,-0.188985305,0.108314358,15/08/2025,2_LC09_117044_20250815,22.733667,120.328289,8,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
53,Nanzi,53,22.733667,120.328289,09/08/2025,23,12,0.2,1.3,1.6,65,6.1,1.93,30.9,1.8,0.07,2,9,3.5,13,2_LC09_117044_20250815_51_0,0.210904638,0.050590767,0.122826546,42.15718112,-0.15625443,-0.033726821,0.14822925,-0.188985305,0.108314358,15/08/2025,2_LC09_117044_20250815,22.733667,120.328289,8,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
53,Nanzi,53,22.733667,120.328289,10/08/2025,28,29,0.17,0.8,1,75,11.7,1.99,29.6,1.1,0.05,2.04,8,0.9,9.3,2_LC09_117044_20250815_51_0,0.210904638,0.050590767,0.122826546,42.15718112,-0.15625443,-0.033726821,0.14822925,-0.188985305,0.108314358,15/08/2025,2_LC09_117044_20250815,22.733667,120.328289,8,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
53,Nanzi,53,22.733667,120.328289,11/08/2025,52,35,0.25,0.8,0.8,76,17.9,2.08,27.2,0.9,0.14,2.23,9,0.6,9.9,2_LC09_117044_20250815_51_0,0.210904638,0.050590767,0.122826546,42.15718112,-0.15625443,-0.033726821,0.14822925,-0.188985305,0.108314358,15/08/2025,2_LC09_117044_20250815,22.733667,120.328289,8,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
53,Nanzi,53,22.733667,120.328289,12/08/2025,59,30,0.31,1.2,1,72,26.2,2.14,22,1.3,0.08,2.22,14,2.1,16.5,2_LC09_117044_20250815_51_0,0.210904638,0.050590767,0.122826546,42.15718112,-0.15625443,-0.033726821,0.14822925,-0.188985305,0.108314358,15/08/2025,2_LC09_117044_20250815,22.733667,120.328289,8,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
53,Nanzi,53,22.733667,120.328289,07/09/2025,26,19,0.15,0.3,2.1,87,9.3,1.9,29.1,2.4,0.01,1.91,5,0.8,6.7,1_LC08_118044_20250915_51_0,0.163696268,0.054451632,0.127967197,44.56688522,-0.219402963,-0.043932726,0.192395548,-0.260821637,0.123963194,15/09/2025,1_LC08_118044_20250915,22.733667,120.328289,9,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
53,Nanzi,53,22.733667,120.328289,08/09/2025,21,14,0.2,1.6,1.8,72,9.4,1.95,31.1,2,0.06,2.02,7,2.6,10.2,1_LC08_118044_20250915_51_0,0.163696268,0.054451632,0.127967197,44.56688522,-0.219402963,-0.043932726,0.192395548,-0.260821637,0.123963194,15/09/2025,1_LC08_118044_20250915,22.733667,120.328289,9,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
53,Nanzi,53,22.733667,120.328289,09/09/2025,23,10,0.15,1.5,1.1,68,7.2,1.96,30.7,1.3,0.09,2.04,8,3,11.4,1_LC08_118044_20250915_51_0,0.163696268,0.054451632,0.127967197,44.56688522,-0.219402963,-0.043932726,0.192395548,-0.260821637,0.123963194,15/09/2025,1_LC08_118044_20250915,22.733667,120.328289,9,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
53,Nanzi,53,22.733667,120.328289,10/09/2025,39,27,0.25,1.1,0.8,74,15,2.08,29.7,0.9,0.09,2.18,12,2.7,15,1_LC08_118044_20250915_51_0,0.163696268,0.054451632,0.127967197,44.56688522,-0.219402963,-0.043932726,0.192395548,-0.260821637,0.123963194,15/09/2025,1_LC08_118044_20250915,22.733667,120.328289,9,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
53,Nanzi,53,22.733667,120.328289,11/09/2025,64,35,0.3,0.9,0.7,76,28.2,2.15,27,0.8,0.23,2.39,10,1.1,12.1,1_LC08_118044_20250915_51_0,0.163696268,0.054451632,0.127967197,44.56688522,-0.219402963,-0.043932726,0.192395548,-0.260821637,0.123963194,15/09/2025,1_LC08_118044_20250915,22.733667,120.328289,9,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
53,Nanzi,53,22.733667,120.328289,12/09/2025,60,33,0.31,1.7,0.7,72,24.7,2.12,21.9,0.9,0.14,2.25,16,2.5,18.6,1_LC08_118044_20250915_51_0,0.163696268,0.054451632,0.127967197,44.56688522,-0.219402963,-0.043932726,0.192395548,-0.260821637,0.123963194,15/09/2025,1_LC08_118044_20250915,22.733667,120.328289,9,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
53,Nanzi,53,22.733667,120.328289,05/10/2025,16,13,0.21,1.4,1,78,8.3,2.02,28.9,1.2,0.08,2.11,11,2.6,13.7,2_LC09_117044_20251002_51_0,0.222518988,0.045920395,0.156353169,37.11901964,-0.203519506,-0.008294256,0.173066042,-0.211456814,0.127369483,02/10/2025,2_LC09_117044_20251002,22.733667,120.328289,10,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
53,Nanzi,53,22.733667,120.328289,06/10/2025,23,25,0.16,1.3,1.2,73,7.3,1.99,31.1,1.4,0.06,2.06,7,1.8,9.6,2_LC09_117044_20251002_51_0,0.222518988,0.045920395,0.156353169,37.11901964,-0.203519506,-0.008294256,0.173066042,-0.211456814,0.127369483,02/10/2025,2_LC09_117044_20251002,22.733667,120.328289,10,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-4
53,Nanzi,53,22.733667,120.328289,07/10/2025,9,20,0.17,1.3,1.4,92,4,1.96,25.8,2,0.07,2.02,10,1.8,12.3,1_LC08_117044_20251010_51_0,0.214188468,0.041755702,0.16325914,33.8650646,-0.186024583,-0.023793232,0.190430929,-0.208893227,0.138128438,10/10/2025,1_LC08_117044_20251010,22.733667,120.328289,10,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
53,Nanzi,53,22.733667,120.328289,08/10/2025,13,15,0.16,1.6,2,70,5.1,1.88,30.9,2.3,0.05,1.94,6,1.2,8,1_LC08_117044_20251010_51_0,0.214188468,0.041755702,0.16325914,33.8650646,-0.186024583,-0.023793232,0.190430929,-0.208893227,0.138128438,10/10/2025,1_LC08_117044_20251010,22.733667,120.328289,10,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",2
53,Nanzi,53,22.733667,120.328289,09/10/2025,23,14,0.18,0.9,1.2,77,6.2,1.97,29.1,1.5,0.06,2.02,10,2.8,13.7,1_LC08_117044_20251010_51_0,0.214188468,0.041755702,0.16325914,33.8650646,-0.186024583,-0.023793232,0.190430929,-0.208893227,0.138128438,10/10/2025,1_LC08_117044_20251010,22.733667,120.328289,10,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",1
53,Nanzi,53,22.733667,120.328289,10/10/2025,36,41,0.24,1.3,0.8,71,14.8,2.08,29.8,0.9,0.1,2.18,9,0.6,9.8,1_LC08_117044_20251010_51_0,0.214188468,0.041755702,0.16325914,33.8650646,-0.186024583,-0.023793232,0.190430929,-0.208893227,0.138128438,10/10/2025,1_LC08_117044_20251010,22.733667,120.328289,10,Nanzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",0
